id,name,sort_name,type,gender,country,life_span_begin,life_span_end,disambiguation,score
94b0fb9d-a066-4823-b2ec-af1d324bcfcf,The Velvet Underground,"Velvet Underground, The",Group,,US,1964,1996,Lou Reed’s seminal rock band,68
5803c81e-739a-4057-9a5c-cf84e55db630,Quincy Jones,"Jones, Quincy",Person,male,US,1933-03-14,2024-11-03,,68
f9ef7a22-4262-4596-a2a8-1d19345b8e50,Garbage,Garbage,Group,,US,1994,,US rock band,68
118bf512-9ce9-42a5-95e0-10359bb3e3ea,光田康典,"Mitsuda, Yasunori",Person,male,JP,1972-01-21,,"Japanese composer, musician & sound producer",68
6f5bfd20-84cc-4879-8a40-05631ad576c7,Vincenzo Bellini,"Bellini, Vincenzo",Person,male,IT,1801-11-03,1835-09-23,Sicilian opera composer,68
985c709c-7771-4de3-9024-7bda29ebe3f9,Norah Jones,"Jones, Norah",Person,female,US,1979-03-30,,,68
91eda19b-1437-42cd-b7af-69df24b7f275,Jacques Brel,"Brel, Jacques",Person,male,BE,1929-04-08,1978-10-09,,68
ddcfbdcf-cf8d-4776-8a69-10f39376b5a2,Lead Belly,Lead Belly,Person,male,US,1888-01-20,1949-12-06,,68
4a76400d-283f-492e-9754-18ef41755f81,The Isley Brothers,"Isley Brothers, The",Group,,US,1954,,,68
33dc246a-7150-4bc4-89d6-09c4e8b4a0e8,Roy Dotrice,"Dotrice, Roy",Person,male,GB,1923-05-26,2017-10-16,,68
8aa5b65a-5b3c-4029-92bf-47a544356934,Ozzy Osbourne,"Osbourne, Ozzy",Person,male,GB,1948-12-03,2025-07-22,,68
cec72d43-ac22-4be1-945f-74f039b7413f,Roy Black,"Black, Roy",Person,male,DE,1943-01-25,1991-10-09,German Schlager singer and actor,68
169c4c28-858e-497b-81a4-8bc15e0026ea,Porcupine Tree,Porcupine Tree,Group,,GB,1987,,,68
7364dea6-ca9a-48e3-be01-b44ad0d19897,a‐ha,a‐ha,Group,,NO,1983,,Norwegian synth‐pop band,68
c7423e0c-ab3e-4ab4-be10-cdff5a9d3062,Blue Öyster Cult,Blue Öyster Cult,Group,,US,1967,,US rock band,68
467f69b6-8d6d-4d2c-bfad-e89adf2806ff,George Benson,"Benson, George",Person,male,US,1943-03-22,,jazz guitarist/singer,68
1036b808-f58c-4a3e-b461-a2c4492ecf1b,Nicki Minaj,"Minaj, Nicki",Person,female,US,1982-12-08,,,68
ba2f4f3b-0293-4bc8-bb94-2f73b5207343,Underworld,Underworld,Group,,GB,1979,,UK electronic music group,68
23a32153-7314-4359-a5cd-9e584fe83504,Akira Yamaoka,"Yamaoka, Akira",Person,male,JP,1968-02-06,,,68
23d89243-79c9-4afc-8db5-fce27e7ba78d,Brian Tyler,"Tyler, Brian",Person,male,US,1972-05-08,,American score composer,68
c8b03190-306c-4120-bb0b-6f2ebfc06ea9,The Weeknd,"Weeknd, The",Person,male,CA,1990-02-16,,Canadian R&B singer,68
0f50beab-d77d-4f0f-ac26-0b87d3e9b11b,Roger Waters,"Waters, Roger",Person,male,GB,1943-09-06,,,68
4a00ec9d-c635-463a-8cd4-eb61725f0c60,deadmau5,deadmaus,Person,male,CA,1981-01-05,,,68
5e569ca1-8e26-44e3-b308-feea8281441e,Jeffrey Archer,"Archer, Jeffery",Person,male,,1949-04-15,,English author,68
6fe07aa5-fec0-4eca-a456-f29bff451b04,Weezer,Weezer,Group,,US,1992-02-14,,American rock band,68
ac9a487a-d9d2-4f27-bb23-0f4686488345,Lil Wayne,Lil Wayne,Person,male,US,1982-09-27,,,68
cf97f8c4-f287-4c0c-a07e-6ca2fdd8e8c2,Charles Trenet,"Trenet, Charles",Person,male,FR,1913-05-18,2001-02-19,,68
aabb1d9f-be12-45b3-a84d-a1fc3e8181fd,Tiësto,Tiësto,Person,male,NL,1969-01-17,,Dutch DJ and record producer,68
160629ab-ec18-4931-8c95-02cb92d06186,Foreigner,Foreigner,Group,,US,1976,,British/American rock band,68
153c9281-268f-4cf3-8938-f5a4593e5df4,Soundgarden,Soundgarden,Group,,US,1984,2017,,68
fa79598f-03f0-4428-9c00-f5c7a105b78d,菅野祐悟,"Kanno, Yugo",Person,male,JP,1977-06-05,,,68
bced6266-4c23-4806-8e3d-165eac0ad494,Marco Beltrami,"Beltrami, Marco",Person,male,US,1966-10-07,,American score composer,68
ca825016-f7fd-4ccf-a523-6ee36ea88828,Gladys Knight & the Pips,"Knight, Gladys & the Pips",Group,,US,1953,1989,,68
bf659d74-0b61-488c-8a7d-594f43bed9e0,Bo Diddley,"Diddley, Bo",Person,male,US,1928-12-30,2008-06-02,"American singer, guitarist, songwriter and music producer",68
7c7f9c94-dee8-4903-892b-6cf44652e2de,Tears for Fears,Tears for Fears,Group,,GB,1981,,,68
49c712c9-9ebf-4505-b8e8-2e32144c7010,Karen Rose,"Rose, Karen",Person,female,US,,,author,68
11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5,The White Stripes,"White Stripes, The",Group,,US,1997-07-14,2011-02-02,,68
ff95eb47-41c4-4f7f-a104-cdc30f02e872,Brian Eno,"Eno, Brian",Person,male,GB,1948-05-15,,,68
a57d7a1b-b7ef-4f36-bbf6-9f5a167cd08d,UK Subs,UK Subs,Group,,GB,1977,,English punk band,68
5403bf6e-bc1d-4e62-b31f-926a2bf66a14,Boney M.,Boney M.,Group,,DE,1975,,,68
b134d1bf-c7c7-4427-93ac-9fdbc2b59ef1,Meat Loaf,Meat Loaf,Person,male,US,1947-09-27,2022-01-20,,68
0008af7d-2aa1-4b4d-80af-b3b64ee3cac6,Miklós Rózsa,"Rózsa, Miklós",Person,male,HU,1907-04-18,1995-07-27,composer,68
e40f289b-601f-4470-86cd-416c3172311a,林ゆうき,"Hayashi, Yuki",Person,male,JP,1980-12-31,,,68
55aa45e9-6f8c-495f-a5a1-868a085b96e9,Neal Stephenson,"Stephenson, Neal",Person,male,US,1959-10-31,,,68
4336a134-d091-4e54-9967-c7c433db6d4e,Buddy Guy,"Guy, Buddy",Person,male,US,1936-07-30,,,68
6d072aa8-c851-49c5-92f9-cbca05f4bed9,Orchestral Manoeuvres in the Dark,Orchestral Manoeuvres in the Dark,Group,,GB,1977,,,68
f82bcf78-5b69-4622-a5ef-73800768d9ac,JAY‐Z,Jay‐Z,Person,male,US,1969-12-04,,US rapper,68
692e367d-2846-442d-b13d-1177c3681c65,王菲,"Wong, Faye",Person,female,HK,1969-08-08,,Chinese singer-songwriter & actress,68
c707b37e-cb5c-4694-be4d-46beefcb2475,Chris Rea,"Rea, Chris",Person,male,GB,1951-03-04,,,68
1550f952-c91b-40d7-9b4d-d26a259ee932,Lil B,Lil B,Person,male,US,1989-08-17,,"US rapper, a.k.a. “The BasedGod”",68
cf6b70f6-2616-481c-912c-0263cabfc974,Gilberto Gil,"Gil, Gilberto",Person,male,BR,1942-06-26,,,68
b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Ed Sheeran,"Sheeran, Ed",Person,male,GB,1991-02-17,,UK singer‐songwriter,68
05517043-ff78-4988-9c22-88c68588ebb9,Paul Simon,"Simon, Paul",Person,male,US,1941-10-13,,of Simon & Garfunkel,68
870ab832-904b-4b49-ab72-7e6b0e0da65f,Don Gibson,"Gibson, Don",Person,male,US,1928-04-03,2003-11-17,US songwriter and country musician,68
d613e4ae-093a-49a1-b06a-579480f7f7e8,Lester Young,"Young, Lester",Person,male,US,1909-08-27,1959-03-15,saxophonist,68
5e10fafc-9459-445c-9e33-d083ce40c6aa,Ursula Poznanski,Ursula Poznanski,Person,female,,1968-10-30,,Austrian journalist and author,68
25947a83-e486-44a3-bded-11655ca4ae5f,Matthias Koeberlin,"Koeberlin, Matthias",Person,male,DE,1974-03-28,,German actor and reciter,68
17cf2413-99c1-441d-ba92-700e811daf56,Lionel Hampton,"Hampton, Lionel",Person,male,US,1908-04-20,2002-08-31,,68
95e1ead9-4d31-4808-a7ac-32c3614c116b,The Killers,"Killers, The",Group,,US,2001,,American rock band,68
1598ccda-b164-4bff-9821-f9ff5a8587a8,Dalida,Dalida,Person,female,FR,1933-01-17,1987-05-03,Egyptian-Italian singer and actress,68
624663bd-27ef-41d6-97e8-ceba29fb7db8,Gert Heidenreich,"Heidenreich, Gert",Person,male,DE,1944-03-30,,,68
dc73bb40-b697-4df9-a2ec-0555bebdba75,Sweet,Sweet,Group,,GB,1968,1982,UK glam rock band,68
e01c3376-15fa-40d7-b747-5f219bdefdd7,Steely Dan,Steely Dan,Group,,,1972,,,68
52e94208-f7c8-4e07-97ed-d5edeb0cfe60,Pat Boone,"Boone, Pat",Person,male,US,1934-06-01,,,68
c80f38a6-9980-485d-997c-5c1a9cbd0d64,Ryan Adams,"Adams, Ryan",Person,male,US,1974-11-05,,"US singer-songwriter, multi-instrumentalist, producer & poet",68
4bdcee62-4902-4773-8cd1-e252e2e31225,Alanis Morissette,"Morissette, Alanis",Person,female,CA,1974-06-01,,,68
6b605219-90fa-465e-82ae-60d2347bd030,Amália Rodrigues,"Rodrigues, Amália",Person,female,PT,1920-07-23,1999-10-06,"""Queen of Fado""",68
d2b50525-1111-4906-aab6-4553f035f679,Adriano Celentano,"Celentano, Adriano",Person,male,IT,1938-01-06,,Italian singer-songwriter and actor,68
c2f923ca-e762-4082-86e5-318161861827,Paul McGann,"McGann, Paul",Person,male,,1959-11-14,,English actor,68
8849686f-e85c-4a0e-903f-664759a9acde,Rick Riordan,"Riordan, Rick",Person,male,US,1964-06-05,,,68
af5499e0-8a48-4a53-bedd-3c4c67e688b6,増田順一,"Masuda, Jun'ichi",Person,male,JP,1968-01-12,,,68
d780609b-eca5-4277-a0c2-801cc0404764,張國榮,"Cheung, Leslie",Person,male,HK,1956-09-12,2003-04-01,Hong Kong singer,68
f491f5ad-0946-40a6-bab9-da319c3f3995,Gene Vincent,"Vincent, Gene",Person,male,US,1935-02-11,1971-10-12,,68
fa37018e-3557-4cb7-973f-555003c30174,London Philharmonic Orchestra,London Philharmonic Orchestra,Orchestra,,GB,1932,,LPO; The Philharmonic Promenade Orchestra,68
e2345fdf-2be7-47c5-a6dd-be64353ad134,Cat Stevens,"Stevens, Cat",Person,male,GB,1948-07-21,,now known as Yusuf Islam,68
fb7272ba-f130-4f0a-934d-6eeea4c18c9a,Al Green,"Green, Al",Person,male,US,1946-04-13,,"US soul singer, songwriter, pastor and record producer",68
da7bb7d8-557d-4635-9ca1-e6e985525bd5,Randy Newman,"Newman, Randy",Person,male,US,1943-11-28,,American singer‐songwriter and score composer,68
3bafa22b-bbdb-442f-a742-63b7dde43b7f,Christoph Maria Herbst,"Herbst, Christoph Maria",Person,male,DE,1966-02-09,,,68
0529a9e0-befb-4d9f-b6f9-1ccd7c83053e,Lorne Balfe,"Balfe, Lorne",Person,male,GB,1976-02-23,,Scottish score composer,68
80ccfede-c258-4575-a7ad-c982e9932e0f,Sheryl Crow,"Crow, Sheryl",Person,female,US,1962-02-11,,American singer-songwriter and musician,68
b6bc3bb0-3329-4a47-8277-6c5f22b454db,Rainer Strecker,"Strecker, Rainer",Person,male,DE,1965-10-25,,actor and reader,68
bf1b23ea-9b76-42cf-a5f6-4a691e81af5e,Sidney Bechet,"Bechet, Sidney",Person,male,US,1897-05-14,1959-05-14,,68
52e50090-9a6d-463b-9cf9-ea5de196026a,Piero Piccioni,"Piccioni, Piero",Person,male,IT,1921-12-06,2004-07-23,Italian score composer,68
777e1c46-9895-4647-9c5f-c3dcb7de03d7,Rob Inglis,"Inglis, Rob",Person,male,AU,1933,,,68
847e8284-8582-4b0e-9c26-b042a4f49e57,Placebo,Placebo,Group,,,1994,,UK alternative rock band,68
ac865b2e-bba8-4f5a-8756-dd40d5e39f46,Korn,Korn,Group,,US,1993,,US nu metal band,68
1f43d76f-8edf-44f6-aaf1-b65f05ad9402,The Flaming Lips,"Flaming Lips, The",Group,,US,1983,,,68
62c28bc0-f696-4c50-8e54-5f8e9120bdb8,Engelbert Humperdinck,"Humperdinck, Engelbert",Person,male,GB,1936-05-02,,singer,68
c6e5c5f4-984e-432a-87b8-b6afa288bca1,Olivier Messiaen,"Messiaen, Olivier",Person,male,FR,1908-12-10,1992-04-27,composer and organist,68
7a8dbe84-f4c0-4457-bfa3-edced1f8cde0,Antônio Carlos Jobim,"Jobim, Antônio Carlos",Person,male,BR,1927-01-25,1994-12-08,,68
b202beb7-99bd-47e7-8b72-195c8d72ebdd,Christina Aguilera,"Aguilera, Christina",Person,female,US,1980-12-18,,,68
e5db18cb-4b1f-496d-a308-548b611090d3,Sex Pistols,Sex Pistols,Group,,GB,1975-10,1978-01-14,,68
8f918972-81e9-43a5-80a4-d244a42dc5b2,The Stanley Brothers,"Stanley Brothers, The",Group,,US,1945,1966,,68
9b58672a-e68e-4972-956e-a8985a165a1f,Howard Shore,"Shore, Howard",Person,male,CA,1946-10-18,,Canadian score composer,68
63d4eab6-de28-42d0-b506-148df013a618,ZUNTATA,ZUNTATA,Group,,JP,1987,,,68
06fc1189-d7cd-4344-b09a-51cd82cfefe5,Muslimgauze,Muslimgauze,Person,male,GB,1961-06-07,1999-01-14,,68
b4ce8f8f-72f9-48f0-92be-606095d4b6e0,Peter Maffay,"Maffay, Peter",Person,male,DE,1949-08-30,,,68
9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,Joy Division,Joy Division,Group,,GB,1978-01,1980-05,,68
b904d624-9e05-4398-8f4f-88fbcf022f79,Barry White,"White, Barry",Person,male,US,1944-09-12,2003-07-04,,68
09b7f9d9-283d-4b47-b931-e06627badda3,加藤達也,"Kato, Tatsuya",Person,male,JP,1980-07-28,,,68
84bf895b-ec07-40ee-9783-60b2d6b3f614,Christopher Paolini,"Paolini, Christopher",Person,male,US,1983-11-17,,,68
cee3a45e-de7f-4a03-9f65-1c17b5b0470d,Clive Cussler,"Cussler, Clive",Person,male,US,1931-07-15,2020-02-24,novelist,68
ab309b83-904f-4e2c-8d11-a0223bba51f9,DIR EN GREY,DIR EN GREY,Group,,JP,1997-02,,,68
6e9ac29b-798c-4af7-8d9e-55cdc72a999c,Einstürzende Neubauten,Einstürzende Neubauten,Group,,DE,1980-04-01,,,68
dee1a19a-1145-4a47-b009-4bef3c1f445d,Michel Sardou,"Sardou, Michel",Person,male,FR,1947-01-26,,,68
3df3a779-a7b1-4362-a8b4-9ae6c7eb623d,John Debney,"Debney, John",Person,male,US,1956-08-18,,American score composer,68
569fc5bf-bcb6-4bc5-9a00-bd0d258e34f1,Fats Waller,"Waller, Fats",Person,male,US,1904-05-21,1943-12-15,,68
8b506e4a-c343-467b-aad6-300a9bfac355,Chicane,Chicane,Person,male,GB,1971-02-28,,UK trance/electronic music producer,68
a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6,Suede,Suede,Group,,GB,1989,,English rock band,68
61ab2306-3f9b-431d-97b1-39868b1b351b,Frank Herbert,"Herbert, Frank",Person,male,US,1920-10-08,1986-02-11,"US science fiction author, “Dune”",68
26f07661-e115-471d-a930-206f5c89d17c,Mötley Crüe,Mötley Crüe,Group,,US,1981-01-17,,,68
f795c501-1c41-4be2-bc2a-875eba75aa31,Gentle Giant,Gentle Giant,Group,,GB,1970-02,1980,,68
179ce055-83cb-494b-8103-6106c1088164,WAS IST WAS,WAS IST WAS,Other,not applicable,DE,2007,,,68
302bd7b9-d012-4360-897a-93b00c855680,David Guetta,"Guetta, David",Person,male,FR,1967-11-07,,,68
28588bde-9c1f-4e16-ae0d-5f9bc587cd2c,"Hui Buh, das Schlossgespenst","Hui Buh, das Schlossgespenst",Character,male,DE,1969,,,68
122d63fc-8671-43e4-9752-34e846d62a9c,Katy Perry,"Perry, Katy",Person,female,US,1984-10-25,,,68
c616aef1-e21f-46f8-864f-b7bad96f41b2,Yello,Yello,Group,,CH,1979,,Swiss electronica duo,67
edfced8a-01bc-4c22-96b2-da58edd6b8af,Leoš Janáček,"Janáček, Leoš",Person,male,CZ,1854-07-03,1928-08-12,Czech composer,67
199e83d4-c691-4fe9-8d90-3009cfe9897b,Joyce Carol Oates,"Oates, Joyce Carol",Person,female,US,1938-06-16,,"Author, Writer",67
c4406045-e640-4cfe-8b88-4732cce314d4,Paul Weller,"Weller, Paul",Person,male,GB,1958-05-25,,English singer-songwriter and musician,67
2ad06109-0a52-4b7b-8b7a-ca7c10baf597,Rick Wakeman,"Wakeman, Rick",Person,male,GB,1949-05-18,,,67
8da127cc-c432-418f-b356-ef36210d82ac,TWICE,TWICE,Group,,KR,2015-07-07,,South Korean girl group,67
cf8ffbfe-02ba-4b91-a608-9783d91f709a,Barbara,Barbara,Person,female,FR,1930-06-09,1997-11-24,French female singer,67
1946a82a-f927-40c2-8235-38d64f50d043,The Chemical Brothers,"Chemical Brothers, The",Group,,GB,1989,,British electronic music duo,67
f98711e5-06f7-43ed-8239-da0f61a9c460,The Alan Parsons Project,"Parsons, Alan, Project, The",Group,,GB,1975,1987,,67
04cd0cfd-bfd1-4c36-bc38-95c35e2c045f,Cream,Cream,Group,,GB,1966-07,1968-11,British 1960s rock supergroup,67
6a4c2d34-7f7f-4f87-b17f-b5540aa840db,The Miracles,"Miracles, The",Group,,US,1955,1978,aka Smokey Robinson and The Miracles,67
ead243d3-b6bf-4ba6-ba84-cb1eb6373c56,Tess Gerritsen,"Gerritsen, Tess",Person,female,US,1953-06-12,,,67
793b8f58-80ab-49b3-b5ae-d94034dab10c,Kishore Kumar,"Kumar, Kishore",Person,male,IN,1929-08-04,1987-10-13,,67
828b1208-2ce4-40c1-b659-11d7f540748c,Gene Pitney,"Pitney, Gene",Person,male,US,1940-02-17,2006-04-05,,67
354812d4-2dfb-4611-9a8f-8f8e795e48bf,Lynn Anderson,"Anderson, Lynn",Person,female,US,1947-09-26,2015-07-30,US country singer,67
056e4f3e-d505-4dad-8ec1-d04f521cbb56,Daft Punk,Daft Punk,Group,,FR,1993,2021-02-22,French electronic duo,67
5968383c-11c1-4c5b-ada0-504a38cec8e7,Nusrat Fateh Ali Khan,"Fateh Ali Khan, Nusrat",Person,male,PK,1948-10-13,1997-08-16,,67
c328faea-ae26-4988-85f5-e9a8dc322bb1,Hank Snow,"Snow, Hank",Person,male,US,1914-05-09,1999-12-20,,67
31c0df3c-2d23-41d3-a772-ec3cfc3cc625,Kidz Bop,Kidz Bop,Group,,US,,,US cover group,67
c1090570-a967-4319-b687-83536ea682dd,Sound Vision library,Sound Vision library,Other,,,2004-01-01,2016-10-30,,67
5c1a3f8f-d5e5-4dcd-9e44-9443f06bb77d,Luigi Boccherini,"Boccherini, Luigi",Person,male,IT,1743-02-19,1805-05-28,composer,67
60d2ea34-1912-425f-bf9c-fc544e4448cd,澤野弘之,"Sawano, Hiroyuki",Person,male,JP,1980-09-12,,,67
75752712-05a3-4fbc-89db-c107a678454c,Dean Koontz,"Koontz, Dean",Person,male,US,1945-07-09,,,67
0eaa4a38-6bc3-46aa-91be-563f1fa86e16,André Rieu,"Rieu, André",Person,male,NL,1949-10-01,,,67
24c0aaf3-4ac2-4f9a-9ce6-a1545a96f017,Dennis Brown,"Brown, Dennis",Person,male,JM,1957-02-01,1999-07-01,Jamaican reggae singer Dennis Emmanuel Brown,67
46bd1529-4301-4d10-9124-17d9e858034e,Patti Page,"Page, Patti",Person,female,US,1927-11-08,2013-01-01,,67
e9440cc5-06ac-4042-b3ac-fc47c82b1357,user-177606669,user-177606669,Group,,,,,,67
0df890e1-f4f2-4b21-a413-cd8af1af32d8,Christophe Beck,"Beck, Christophe",Person,male,CA,1972-11-30,,Canadian score composer,67
38b566b6-d675-442d-a5b5-0cdd8216dcaa,伊藤賢治,"Itō, Kenji",Person,male,JP,1968-07-05,,,67
f217f62b-953b-4091-91b1-50c5275f473e,Capcom Sound Team,Capcom Sound Team,Other,not applicable,JP,,,,67
1f456d75-4d69-4bf8-9c49-cb23d758b4a4,目黒将司,"Meguro, Shōji",Person,male,JP,1971-06-04,,"Japanese composer, guitarist & game director",67
ce58d854-7430-4231-aa44-97f0144b3372,Sarah McLachlan,"McLachlan, Sarah",Person,female,CA,1968-01-28,,,67
0307edfc-437c-4b48-8700-80680e66a228,Whitney Houston,"Houston, Whitney",Person,female,US,1963-08-09,2012-02-11,,67
8bc7fe7d-afcb-4a3e-9cbd-859c73db0cef,Michael Z. Land,"Land, Michael Z.",Person,male,US,1961,,,67
59c4db6d-aead-4e8d-bcc1-471867ee440a,Andrea Sawatzki,"Sawatzki, Andrea",Person,female,DE,1963-02-23,,,67
98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,Modern Talking,Group,,DE,1983,2003,German pop duo,67
266b9126-4a40-4b9b-b21e-422d72e64254,Art Pepper,"Pepper, Art",Person,male,US,1925-09-01,1982-06-15,,67
d4826092-a96d-4505-93ee-605137105ae4,Herman van Veen,"Veen, van, Herman",Person,male,NL,1945-03-14,,,67
f90e8b26-9e52-4669-a5c9-e28529c47894,Snoop Dogg,Snoop Dogg,Person,male,US,1971-10-20,,US rapper,67
9c957b08-67f0-4e74-9e4f-28ce384e03ee,Jussi Adler‐Olsen,"Adler‐Olsen, Jussi",Person,male,DK,1950-08-02,,,67
df16cfc7-c081-4ba3-b934-a29e2452acfa,Alan Hawkshaw,"Hawkshaw, Alan",Person,male,GB,1937-03-27,2021-10-16,"British pianist, composer and producer.",67
3edc0ad0-c000-4c1d-b5fc-866832474842,Jonny Hill,"Hill, Jonny",Person,male,AT,1940-07-27,,Austrian singer Ferenc Gillming,67
44119570-4d53-46e7-a447-bd18608c28d8,Procol Harum,Procol Harum,Group,,GB,1967,2022,,67
8300d0fa-d120-47f6-a84e-91f140c74767,Johnny Winter,"Winter, Johnny",Person,male,US,1944-02-23,2014-07-16,American blues/rock musician,67
02ceff75-7363-493e-a78d-912dc86c7460,The Black Crowes,"Black Crowes, The",Group,,US,1989,,,67
db859a53-b7ca-4892-bcda-5ef78d2c891f,Vader,Vader,Group,,PL,1983,,Polish death metal band,67
51f5d4c3-c69a-4203-9281-d585e32aa7ef,Max Reger,"Reger, Max",Person,male,DE,1873-03-19,1916-05-11,composer,67
107d0c22-d051-4d98-8206-4e14de02132a,James Taylor,"Taylor, James",Person,male,US,1948-03-12,,singer-songwriter and guitarist,67
7771a68c-ef6a-400f-978d-64050d45a54c,Small Faces,Small Faces,Group,,GB,1965,1978,,67
5f58803e-8c4c-478e-8b51-477f38483ede,Madness,Madness,Group,,GB,1976,,English pop/ska band,67
3f64d38c-1ad4-4fb0-941e-7f4b51d4c9e6,The Four Seasons,"Four Seasons, The",Group,,US,1960,,aka Frankie Valli and the Four Seasons,67
b3fa1a75-d947-4f32-9f5d-dc72d7438afa,Demis Roussos,"Roussos, Demis",Person,male,GR,1946-06-15,2015-01-25,,67
2cfc8f80-97c1-400e-a2b7-f38da5bee1a3,Walter Moers,"Moers, Walter",Person,male,DE,1957-05-24,,,67
475b7312-4fcb-49a4-8bcc-cf3a679b255a,Joe Dassin,"Dassin, Joe",Person,male,FR,1938-11-05,1980-08-20,,67
e28c0b26-3bdb-45dc-b4f5-f309c7c35ec4,Ben Webster,"Webster, Ben",Person,male,US,1909-03-27,1973-09-20,,67
a16d1433-ba89-4f72-a47b-a370add0bb55,BoA,BoA,Person,female,KR,1986-11-05,,South Korean singer and actress,67
6ef0a84d-13d7-4f31-83ab-5cdf31d680b3,Sascha Rotermund,"Rotermund, Sascha",Person,male,DE,1974-06-13,,,67
af75ebe4-3ab1-423d-a499-2a6f9d011ce2,Lee “Scratch” Perry,"Perry, Lee “Scratch”",Person,male,JM,1936-03-20,2021-08-29,,67
588dea29-eea3-456b-a815-3ee04f75c8e7,The Doobie Brothers,"Doobie Brothers, The",Group,,US,1970,,,67
331ce348-1b08-40b9-8ed7-0763b92bd003,Roxy Music,Roxy Music,Group,,GB,1971,,,67
615e497a-340d-4efd-b191-73a22c280784,大谷幸,"Otani, Kow",Person,male,JP,1957-05-01,,"Japanese anime, film & video game composer",67
75336c3d-2833-46cb-8037-b835cd7d646d,Golden Earring,Golden Earring,Group,,NL,1961-09-02,2021-02-05,,67
4068eaba-ca03-4c34-9172-2b709b8050e6,Paul Hindemith,"Hindemith, Paul",Person,male,DE,1895-11-16,1963-12-28,"German composer, 1895–1963",67
7f9989b0-8f5e-41dd-bbab-1fff052609e3,Jean‐Baptiste Lully,"Lully, Jean‐Baptiste",Person,male,FR,1632-11-28,1687-03-22,composer,67
8d3c6a3c-4d97-455c-ad07-3fefc0172861,Udo Lindenberg,"Lindenberg, Udo",Person,male,DE,1946-05-17,,,67
a466c2a2-6517-42fb-a160-1087c3bafd9f,Slipknot,Slipknot,Group,,US,1995,,US metal band,67
a435368b-e642-4eb5-8f7c-9596fa593d34,Perry Rhodan,Perry Rhodan,Character,male,DE,1961-09-08,,,67
c2d25856-a09a-4d15-b404-77dd19c19e63,R. Kelly,"Kelly, R.",Person,male,US,1967-01-08,,,67
2a41f475-11b2-4ed2-9e9c-281e87296567,Keith Mansfield,"Mansfield, Keith",Person,male,GB,1941,,,67
28365249-f3fd-44db-8131-32cb170970c4,Mohammed Rafi,"Rafi, Mohammed",Person,male,IN,1924-12-24,1980-07-31,,67
7113aab7-628f-4050-ae49-dbecac110ca8,UB40,UB40,Group,,GB,1978,,,67
f4857fb9-e255-4dc6-bd01-e4ca7cc68544,Jamiroquai,Jamiroquai,Group,,GB,1992,,,67
cfbc0924-0035-4d6c-8197-f024653af823,Nas,Nas,Person,male,US,1973-09-14,,US rapper,67
1bebb19e-9305-4da8-a3fd-5dd40a6e517e,Mahalia Jackson,"Jackson, Mahalia",Person,female,US,1911-10-26,1972-01-27,,67
e0ab79fd-05d4-4e03-a9d4-389f3d309713,Richard Harvey,"Harvey, Richard",Person,male,GB,1953-09-25,,UK multi‐instrumentalist and composer,67
209ddf15-ee0a-41a1-a1f5-6f4c0409d2ee,Art Blakey & The Jazz Messengers,"Blakey, Art & The Jazz Messengers",Group,,US,1954,1990,,67
5cd668b6-0d20-4d1f-a84b-8bbb0fc51148,Eddy Mitchell,"Mitchell, Eddy",Person,male,FR,1942-07-03,,,67
66fc5bf8-daa4-4241-b378-9bc9077939d2,Tool,Tool,Group,,US,1990,,American rock band,67
2e885bfb-1f59-49cf-8d51-e743445e1b48,Del Shannon,"Shannon, Del",Person,male,US,1934-12-30,1990-02-08,,67
498f2581-be21-4eef-8756-fbb89d79b1c0,Linda Ronstadt,"Ronstadt, Linda",Person,female,US,1946-07-15,,,67
35b17a3b-601b-4049-9bdd-4933d8ec4e10,Pedro Infante,"Infante, Pedro",Person,male,MX,1917-11-18,1957-04-15,,67
6ddebb03-3312-4606-a80a-abdb8322251c,Rita Falk,"Falk, Rita",Person,female,DE,1964-05-30,,,67
2f569e60-0a1b-4fb9-95a4-3dc1525d1aad,Backstreet Boys,Backstreet Boys,Group,,US,1993,,,67
ffa28768-ecda-42c6-ac49-6ce5c7d33043,Bessie Smith,"Smith, Bessie",Person,female,US,1894-04-15,1937-09-26,Tennessee blues singer,67
515b236c-cce1-4dc2-aedd-50de7b1736e2,2 Unlimited,2 Unlimited,Group,,NL,1991-05,,Dutch Euro-dance group,67
1cfbf85c-dc74-42d6-915e-77033afd0204,Claude François,"François, Claude",Person,male,FR,1939-02-01,1978-03-11,,67
a88d1829-5b05-4d44-9fc7-83e2f75fe2ba,The Goons,"Goons, The",Group,,GB,1951,1972,British comedy group,67
7bf711e9-4e69-4e08-b6e8-c0cb5805f1e7,The Dave Brubeck Quartet,"Brubeck, Dave, Quartet, The",Group,,US,1951,1967,,67
042f1e5a-6ca2-40e7-a7cc-ef9e56b0d11a,Oliver Siebeck,"Siebeck, Oliver",Person,male,DE,1961,,German voice actor,67
1a9a8ca0-ea8e-4e9e-96aa-288155bb2c5d,Todd Rundgren,"Rundgren, Todd",Person,male,US,1948-06-22,,,67
